"pid","yearbuilt","location","totval","bedrooms","bathrooms","halfbaths","multibuilding","zone","neighborhood","landval","acres","exval","address"
"6899",1968,"466 MIDDLETOWN AV #26",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"31 ELIZABETH TERRACE, NORTH HAVEN, CT 06473"
"6900",1968,"466 MIDDLETOWN AV #27",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"136 WASHINGTON ST 1 NORTH, WALLINGFORD, CT 06492"
"6901",1968,"466 MIDDLETOWN AV #28",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"466 MIDDLETOWN AV #28, NEW HAVEN, CT 06513"
"6902",1968,"466 MIDDLETOWN AV #29",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"466 MIDDLETOWN AV, UNIT #29, NEW HAVEN, CT 06513"
"6903",1968,"466 MIDDLETOWN AV #30",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"33 WEST TERRACE RD, GREAT NECK, NY 11021"
"6904",1968,"466 MIDDLETOWN AV #31",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"466 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6905",1968,"466 MIDDLETOWN AV #32",62800,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"59 FLATROCK RD, BRANFORD, CT 06405"
"6906",1968,"466 MIDDLETOWN AV #33",61000,NA,NA,NA,FALSE,"RM1","0800","0",0,0,"3000 WHITNEY AV #250, HAMDEN, CT 06518"
"6907",NA,"MIDDLETOWN AV",28400,NA,NA,NA,FALSE,"RM1","0800","23,700",0.92,0,"462 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6908",1915,"462 MIDDLETOWN AV",255300,6,3,0,FALSE,"RM1","0800","39,200",0.17,0,"462 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6909",1988,"458 MIDDLETOWN AV",1346000,NA,2,0,TRUE,"RM1","0800","253,300",1.5,0,"33 WEST TERRACE RD, GREAT NECK, NY 11021"
"6910",2005,"145 WEYBOSSET ST",294900,4,2,2,FALSE,"RM1","0800","39,200",0.17,0,"145 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6911",NA,"WEYBOSSET ST",42500,NA,NA,NA,FALSE,"RM1","0800","42,500",0.34,0,"135 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6912",1950,"135 WEYBOSSET ST",142500,3,1,0,FALSE,"RM1","0800","39,200",0.17,3200,"135 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6913",1910,"125 WEYBOSSET ST",98000,2,1,0,FALSE,"RM1","0800","43,300",0.41,0,"125 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6914",1963,"115 WEYBOSSET ST",147000,4,2,0,FALSE,"RM1","0800","41,300",0.27,0,"115 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6915",1920,"105 WEYBOSSET ST",169100,3,2,0,FALSE,"RM1","0800","43,300",0.41,3200,"105 WEYBOSSET ST, NEW HAVEN, CT 06511"
"6916",1900,"85 WEYBOSSET ST",125200,4,1,0,FALSE,"RM1","0800","38,600",0.15,0,"85 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6917",1963,"95 WEYBOSSET ST",397100,0,0,NA,FALSE,"RM1","0800","48,300",0.45,0,"242 LIBERTY BELL CIRCLE, WEYMOUTH, MA 02189"
"6918",1976,"79 WEYBOSSET ST",330500,0,0,NA,FALSE,"RM1","0800","42,700",0.24,0,"1214 DIXWELL AV   STE 201, HAMDEN, CT 06514"
"6919",1965,"75 WEYBOSSET ST",266000,4,4,0,FALSE,"RM1","0800","42,200",0.33,0,"720 TOTOKET RD, NORTHFORD, CT 06472"
"6920",1900,"539 MIDDLETOWN AV",171900,2,2,1,FALSE,"RM1","0800","36,500",0.09,1600,"539 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6921",1961,"14 CROSS ST",142800,3,1,1,FALSE,"RM1","0800","38,300",0.14,0,"14 CROSS ST, NEW HAVEN, CT 06513"
"6922",1974,"30 CROSS ST",170600,3,1,1,FALSE,"RM1","0800","38,900",0.16,3400,"30 CROSS ST, NEW HAVEN, CT 06513"
"6923",1920,"40 CROSS ST",106700,1,1,0,FALSE,"RM1","0800","38,900",0.16,3200,"30 CROSS ST, NEW HAVEN, CT 06513"
"6924",1956,"134 WEYBOSSET ST",121200,2,1,0,FALSE,"RM1","0800","38,900",0.16,3200,"134 WEYBOSSET ST, NEW HAVEN, CT 06513"
"6925",1950,"94 WEYBOSSET ST",113200,3,1,0,FALSE,"RM1","0800","38,300",0.14,0,"94 WEYBOSSET ST, NEW HAVEN, CT 06511"
"6926",1953,"485 MIDDLETOWN AV",141700,1,1,0,FALSE,"RM1","0800","44,100",0.48,0,"485 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6927",1930,"84 WEYBOSSET ST",86800,3,1,0,FALSE,"RM1","0800","37,800",0.13,0,"655 ST JOHN'S DR, ORANGE, CT 06477"
"6928",1925,"489 MIDDLETOWN AV",134500,2,2,NA,FALSE,"RM1","0800","39,400",0.18,0,"489 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6929",1957,"503 MIDDLETOWN AV",183600,2,1,0,FALSE,"RM1","0800","48,000",0.98,3200,"C/O CATHY D'ANIELLO, 15 KATIE LANE, NORTH HAVEN, CT 06473"
"6930",1969,"118 WEYBOSSET ST",555800,0,0,NA,FALSE,"RM1","0800","51,700",0.39,0,"399  WHALLEY AVE STE 102, NEW HAVEN, CT 06511"
"6931",1976,"515 MIDDLETOWN AV",214400,0,0,NA,FALSE,"RM1","MID1","97,000",0.25,1900,"515 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6932",1969,"531 MIDDLETOWN AV",790200,0,0,NA,FALSE,"RM1","","50,100",0.64,0,"531 MIDDLETOWN AV, NEW HAVEN, CT 06511"
"6933",1910,"535 MIDDLETOWN AV",133100,3,1,0,FALSE,"RM1","0800","38,900",0.16,0,"535 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"6934",1956,"537 MIDDLETOWN AV",126400,3,1,0,FALSE,"RM1","0800","36,500",0.09,0,"537 MIDDLETOWN AVE, NEW HAVEN, CT 06513"
"6935",NA,"MIDDLETOWN AV",900,NA,NA,NA,FALSE,"IH","MID1","900",0.59,0,"99 SCRUB OAK ROAD, NORTH HAVEN, CT 06473"
"6936",NA,"MIDDLETOWN AV",30500,NA,NA,NA,FALSE,"IH","MID1","30,500",2,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"6937",NA,"MIDDLETOWN AV",2300,NA,NA,NA,FALSE,"IH","MID1","2,300",1.49,0,"99 SCRUB OAK ROAD, NORTH HAVEN, CT 06473"
"6938",NA,"MIDDLETOWN AV",16800,NA,NA,NA,FALSE,"IH","MID1","16,800",3,0,"10910 S. W. CANDLEWOOD RD, THE LAKES AT TRADITION, PORT ST LUCIE, FL 34987"
"6939",NA,"MIDDLETOWN AV",19700,NA,NA,NA,FALSE,"IH","MID1","19,700",4.88,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6940",NA,"NEWPORT ST",5100,NA,NA,NA,FALSE,"IH","MID1","5,100",2.23,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6941",NA,"MIDDLETOWN AV",7700,NA,NA,NA,FALSE,"IH","MID1","7,700",2,0,"101 SCRUB OAK RD, NORTH HAVEN, CT 06473"
"6942",NA,"MIDDLETOWN AV",14800,NA,NA,NA,FALSE,"IH","MID1","14,800",1.63,0,"234 UNIVERSAL DR, NORTH HAVEN, CT 06473"
"6943",NA,"MIDDLETOWN AV",115900,NA,NA,NA,FALSE,"IH","MID1","115,900",7.7,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"6944",NA,"MIDDLETOWN AV",3000,NA,NA,NA,FALSE,"IH","MID1","3,000",1.33,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6945",NA,"MIDDLETOWN AV",5300,NA,NA,NA,FALSE,"IH","MID1","5,300",2.33,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6946",NA,"MIDDLETOWN AV",13700,NA,NA,NA,FALSE,"IH","MID1","13,700",6,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6947",NA,"MIDDLETOWN AV",23000,NA,NA,NA,FALSE,"IH","MID1","23,000",2,0,"C/O JULIA TARDUCCI, 114 JONES FARM RD, NORTH HAVEN, CT 06473"
"6948",NA,"MIDDLETOWN AV",14400,NA,NA,NA,FALSE,"IH","MID1","14,400",1.4,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"6949",NA,"MIDDLETOWN AV",30500,NA,NA,NA,FALSE,"IH","MID1","30,500",2,0,"400 N CAPITOL ST N W, WASHINGTON, DC 20001"
"6950",NA,"MIDDLETOWN AV",5700,NA,NA,NA,FALSE,"IH","MID1","5,700",2.5,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6951",NA,"MIDDLETOWN AV",23000,NA,NA,NA,FALSE,"IH","MID1","23,000",2,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"6952",NA,"MIDDLETOWN AV",12000,NA,NA,NA,FALSE,"IH","MLJ","12,000",1.5,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6953",NA,"MIDDLETOWN AV",2300,NA,NA,NA,FALSE,"IH","MID1","2,300",1,0,"200 NORTH BRANFORD RD, BRANFORD, CT 06405"
"6954",NA,"MIDDLETOWN AV",384800,NA,NA,NA,FALSE,"IH","MID1","384,800",25.25,0,"PO BOX 317546, NEWINGTON, CT 06131-7546"
"6955",NA,"MIDDLETOWN AV",260200,NA,NA,NA,FALSE,"IH","MID1","260,200",9,0,"116 MONTOWESE ST UNIT 4, BRANFORD, CT 06405"
"6956",NA,"STATE ST",341900,NA,NA,NA,FALSE,"PARK","0900","341,900",5.67,0,"720 EDGEWOOD AV, NEW HAVEN, CT 06515"
"6957",1910,"1552 STATE ST",116500,2,1,1,FALSE,"RM1","0900","31,100",0.11,0,"1552 STATE ST, NEW HAVEN, CT 06511"
"6958",1920,"1556 STATE ST",199100,8,4,0,FALSE,"RM1","0900","33,800",0.23,0,"1556 STATE ST, NEW HAVEN, CT 06511"
"6959",NA,"STATE ST",32600,NA,NA,NA,FALSE,"RM1","0900","32,600",0.17,0,"1574 STATE ST, NEW HAVEN, CT 06511"
"6960",1920,"1574 STATE ST",94300,3,2,0,FALSE,"RM1","0900","31,500",0.12,0,"1574 STATE ST, NEW HAVEN, CT 06511"
"6961",1920,"1576 STATE ST",133400,5,3,0,FALSE,"RM1","0900","33,500",0.21,0,"30 JANET DR, NORTH HAVEN, CT 06473"
"6962",NA,"1578 STATE ST",32700,NA,NA,NA,FALSE,"RM1","0900","32,700",0.17,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"6963",1920,"67 WELTON ST",964700,0,0,NA,TRUE,"IH","ST5","199,200",1.93,49300,"67 WELTON ST, NEW HAVEN, CT 06511"
"6964",NA,"WELTON ST",76200,NA,NA,NA,FALSE,"IH","ST5","76,200",0.21,0,"400 N CAPITOL ST N W, WASHINGTON, DC 20001"
"6965",NA,"WELTON ST",30000,NA,NA,NA,FALSE,"IH","ST5","30,000",0.02,0,"1439 STATE ST, NEW HAVEN, CT 06511"
"6966",1900,"87 WELTON ST",105400,4,2,0,FALSE,"IH","0900","31,900",0.14,0,"185 WELTON ST, HAMDEN, CT 06517"
"6967",NA,"WELTON ST",99900,NA,NA,NA,FALSE,"IH","ST5","99,900",0.66,0,"185 WELTON ST, HAMDEN, CT 06517"
"6968",1973,"85 WELTON ST",227900,0,0,NA,FALSE,"IH","ST5","74,000",0.17,11300,"185 WELTON ST, HAMDEN, CT 06517"
"6969",NA,"83 WELTON ST",32600,NA,NA,NA,FALSE,"IH","0900","32,600",0.17,0,"185 WELTON ST, HAMDEN, CT 06517"
"6970",1920,"81 WELTON ST",80600,2,1,0,FALSE,"IH","0900","32,600",0.17,0,"81 WELTON ST, NEW HAVEN, CT 06511"
"6971",1920,"79 WELTON ST",77500,2,1,0,FALSE,"IH","0900","35,100",0.32,0,"185 WELTON ST, HAMDEN, CT 06517"
"6972",1920,"71 WELTON ST",1268900,NA,NA,NA,TRUE,"IH","ST5","142,100",1.29,21700,"71 WELTON ST, NEW HAVEN, CT 06511"
"6973",1926,"1651 STATE ST",159800,6,3,0,FALSE,"BA","0900","31,400",0.12,0,"1495 SHEPARD AVE, HAMDEN, CT 06518"
"6974",1960,"122 WELTON ST",280500,0,0,NA,FALSE,"IH","ST5","78,500",0.25,9400,"497 MAIN ST, ANSONIA, CT 06401"
"6975",1956,"116 WELTON ST",255300,0,0,NA,FALSE,"IH","ST5","78,200",0.25,3600,"216 CROWN ST, NEW HAVEN, CT 06510"
"6976",1900,"110 WELTON ST",99200,3,2,0,FALSE,"IH","0900","32,800",0.18,0,"110 WELTON ST, NEW HAVEN, CT 06511"
"6977",1920,"104 WELTON ST",82500,4,1,0,FALSE,"IH","0900","33,000",0.19,0,"104 WELTON ST, NEW HAVEN, CT 06511"
"6978",1920,"100 WELTON ST",87400,2,1,0,FALSE,"IH","0900","31,600",0.13,0,"100 WELTON ST, NEW HAVEN, CT 06511"
"6979",1920,"96 WELTON ST",97800,4,2,0,FALSE,"IH","0900","31,600",0.13,0,"96 WELTON ST, NEW HAVEN, CT 06511"
"6980",1935,"92 WELTON ST",88100,3,1,0,FALSE,"IH","0900","31,600",0.13,0,"92 WELTON ST, NEW HAVEN, CT 06511"
"6981",NA,"90 WELTON ST",33000,NA,NA,NA,FALSE,"IH","0900","33,000",0.19,0,"1621 STATE ST, NEW HAVEN, CT 06511"
"6982",1971,"WELTON ST",171400,NA,NA,NA,FALSE,"IH","ST5","23,900",0.19,0,"1621 STATE ST, NEW HAVEN, CT 06511"
"6983",NA,"1609 STATE ST",30400,NA,NA,NA,FALSE,"BA","ST5","21,700",0.17,0,"1621 STATE ST, NEW HAVEN, CT 06511"
"6984",1955,"1621 STATE ST",472100,0,0,NA,FALSE,"BA","ST5","46,900",0.37,8700,"1621 STATE ST, NEW HAVEN, CT 06511"
"6985",1930,"1625 STATE ST",148400,6,3,0,FALSE,"BA","0900","29,700",0.19,0,"2070 HARTFORD TPKE, NORTH HAVEN, CT 06473"
"6986",1945,"1631 STATE ST",634700,0,0,NA,FALSE,"BA","ST5","84,800",0.37,14900,"210 COUNTY RD, GUILFORD, CT 06437"
"6987",1935,"1639 STATE ST",129800,6,3,0,FALSE,"BA","0900","30,100",0.13,0,"1639 STATE ST, NEW HAVEN, CT 06511"
"6988",1926,"1643 STATE ST",146600,6,3,0,FALSE,"BA","0900","31,600",0.13,0,"1643 STATE ST, NEW HAVEN, CT 06511"
"6989",1930,"1647 STATE ST",139400,6,3,0,FALSE,"BA","0900","31,600",0.13,0,"1647 STATE ST, HAMDEN, CT 06511"
"6990",1960,"1593 STATE ST",756500,0,0,NA,FALSE,"BA","ST5","86,300",0.39,11600,"40 ALBERT ST, NEW HAVEN, CT 06511"
"6991",1967,"40 ALBERT ST",4000300,0,0,NA,FALSE,"IH","ST5","111,500",1.08,101800,"40 ALBERT ST, NEW HAVEN, CT 06511"
"6992",1900,"6 WELTON ST",39000,1,1,0,FALSE,"IH","0900","19,800",0.04,0,"6 WELTON ST, NEW HAVEN, CT 06511"
"6993",NA,"44 WELTON ST",17500,NA,NA,NA,FALSE,"IH","ST5","17,500",0.17,0,"40 ALBERT ST, NEW HAVEN, CT 06511"
"6994",1900,"34 WELTON ST",1089600,NA,12,0,FALSE,"IH","0900","35,200",0.33,106800,"40 ALBERT ST, NEW HAVEN, CT 06511"
"6995",NA,"22 WELTON ST",31100,NA,NA,NA,FALSE,"IH","0900","31,100",0.11,0,"40 ALBERT ST, NEW HAVEN, CT 06511"
"6996",1900,"20 WELTON ST",93900,3,1,0,FALSE,"IH","0900","31,100",0.11,0,"20 WELTON ST, NEW HAVEN, CT 06511"
"6997",1910,"16 WELTON ST",80900,3,1,0,FALSE,"IH","0900","31,100",0.11,0,"16 WELTON ST, NEW HAVEN, CT 06511"
"6998",1900,"12 WELTON ST",92900,3,1,0,FALSE,"IH","0900","31,100",0.11,0,"12 WELTON ST, NEW HAVEN, CT 06511"
"6999",1900,"8 WELTON ST",79500,5,1,1,FALSE,"IH","0900","31,100",0.11,0,"8 WELTON ST, NEW HAVEN, CT 06511"
"7000",1955,"1545 STATE ST",274500,0,0,NA,FALSE,"BA","ST5","89,700",0.46,0,"382 NORTHFORD DR, GUILFORD, CT 06437"
"7001",1900,"1555 STATE ST",163300,6,3,0,FALSE,"BA","0900","35,000",0.31,0,"129 GEORGE WASHINGTON TRAIL, WALLINGFORD, CT 06492"
"7002",1920,"1563 STATE ST",151800,6,3,0,FALSE,"BA","0900","32,700",0.17,0,"1563 STATE ST, NEW HAVEN, CT 06511"
"7003",1920,"1573 STATE ST",144900,3,1,1,FALSE,"BA","0900","32,600",0.17,0,"16 MILL RIVER ST, NEW HAVEN, CT 06511"
"7004",NA,"STATE ST",32600,NA,NA,NA,FALSE,"BA","0900","32,600",0.17,0,"68 HOBART ST, NEW HAVEN, CT 06511"
"7005",1900,"1579 STATE ST",357800,NA,1,0,TRUE,"BA","ST5","74,000",0.17,0,"68 HOBART ST, NEW HAVEN, CT 06511"
"7006",1940,"1585 STATE ST",348600,0,0,NA,FALSE,"BA","ST5","127,800",0.37,0,"1585 STATE ST, NEW HAVEN, CT 06511"
"7007",NA,"CLINTON AV",1659800,NA,NA,NA,FALSE,"IH","ST5","1,659,800",24.04,0,"80 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"7008",1988,"1410 STATE ST #1",88900,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"11 BEECHWOOD RD, BRANFORD, CT 06405"
"7009",1988,"1410 STATE ST #2",88900,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"1410 STATE ST, NEW HAVEN, CT 06511"
"7010",1988,"1410 STATE ST #3",88900,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"1410 STATE ST   3, NEW HAVEN, CT 06511"
"7011",1988,"1410 STATE ST #4",88900,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"1410 STATE ST, NEW HAVEN, CT 06511"
"7012",1988,"1410 STATE ST #5",88900,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"33 WEST TERRACE RD, GREAT NECK, NY 11021"
"7014",1988,"1410 STATE ST #7",88900,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"1410 STATE ST UNIT 7, NEW HAVEN, CT 06511"
"7015",1988,"1410 STATE ST #8",90800,NA,NA,NA,FALSE,"RM1","0900","0",0,0,"PO BOX 243, COLEBROOK, CT 06021"
"7016",1910,"1412 STATE ST",140200,5,1,1,FALSE,"RM1","0900","32,700",0.17,0,"111 HOWE STREET 1R, NEW HAVEN, CT 06511"
"7017",1910,"1414 STATE ST",126800,2,2,1,FALSE,"RM1","0900","32,600",0.17,0,"1414 STATE ST, NEW HAVEN, CT 06511"
"7018",1900,"1416 STATE ST",128500,4,2,0,FALSE,"RM1","0900","32,600",0.17,0,"1416 STATE ST, NEW HAVEN, CT 06511"
"7019",1900,"1418 STATE ST",139700,5,3,0,FALSE,"RM1","0900","31,400",0.12,0,"1418 STATE ST, NEW HAVEN, CT 06511"
"7020",1986,"385 CLINTON AV",1253900,0,0,NA,FALSE,"IH","T","215,700",1.84,83500,"385 CLINTON AV, NEW HAVEN, CT 06513"
"7021",NA,"1425 STATE ST",272100,NA,NA,NA,FALSE,"BA","ST5","100,000",0.42,0,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"7022",1900,"1439 STATE ST",1955200,0,0,NA,FALSE,"BA","ST5","77,700",0.75,50400,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"7023",NA,"1447 STATE ST",42200,NA,NA,NA,FALSE,"BA","ST5","28,300",0.27,0,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"7024",1925,"1455 STATE ST",516400,0,0,NA,FALSE,"BA","ST5","83,100",0.34,11000,"245 WEST 17TH ST 5TH FL, NEW YORK, NY 10011"
"7025",1997,"1465 STATE ST",1028100,0,0,NA,FALSE,"BA","0900","154,700",0.8,100600,"171 ORANGE ST, NEW HAVEN, CT 06510"
"7026",1900,"1469 STATE ST",142200,4,2,0,FALSE,"BA","0900","33,900",0.23,0,"5 EASY RUDDER LANE, WEST HAVEN, CT 06516"
"7027",1900,"1473 STATE ST",175800,5,3,0,FALSE,"BA","0900","34,100",0.25,0,"1473-1475 STATE ST, NEW HAVEN, CT 06511"
"7028",1900,"1493 STATE ST",143200,3,1,1,FALSE,"BA","0900","34,200",0.26,0,"1493 STATE ST, NEW HAVEN, CT 06511"
"7029",1920,"1495 STATE ST",214700,5,5,0,FALSE,"BA","0900","36,100",0.27,0,"40 BROCKETT FARM RD, NORTH HAVEN, CT 06473"
"7030",1920,"1503 STATE ST",204400,2,2,NA,FALSE,"BA","ST5","73,300",0.16,2600,"2 DIAZ ST, EAST HAVEN, CT 06513"
"7031",NA,"STATE ST",77500,NA,NA,NA,FALSE,"BA","ST5","77,500",0.23,0,"123 CANNER ST, NEW HAVEN, CT 06511"
"7032",1900,"1515 STATE ST",176700,6,3,NA,FALSE,"BA","0900","34,900",0.31,0,"1515 STATE ST, NEW HAVEN, CT 06511"
"7033",NA,"LYMAN ST",31800,NA,NA,NA,FALSE,"IH","ST5","31,800",0.25,0,"10 LYMAN ST, NEW HAVEN, CT 06511"
"7034",1940,"10 LYMAN ST",404900,0,0,NA,FALSE,"IH","ST5","59,900",0.48,0,"45 SCENIC VIEW DR, MIDDLETOWN, CT 06457"
"7036",NA,"1529 STATE ST",80900,NA,NA,NA,FALSE,"BA","ST5","72,900",0.15,0,"1529 STATE ST, NEW HAVEN, CT 06511"
"7037",1910,"9 LYMAN ST",99700,4,2,0,FALSE,"IH","0900","31,400",0.12,0,"9 LYMAN ST, NEW HAVEN, CT 06511"
"7038",1915,"5 LYMAN ST",111800,4,2,0,FALSE,"IH","0900","31,400",0.12,0,"5 LYMAN ST, NEW HAVEN, CT 06511"
"7039",1900,"1 LYMAN ST",109900,4,2,0,FALSE,"IH","0900","30,200",0.08,0,"1 LYMAN ST, NEW HAVEN, CT 06511"
"7040",1957,"1533 STATE ST",406500,0,0,NA,FALSE,"BA","ST5","72,900",0.15,8800,"1533 STATE ST, NEW HAVEN, CT 06511"
"7041",1900,"CLINTON AV",4754000,0,0,NA,TRUE,"IH","ST5","1,823,100",37.25,6800,"1439 STATE ST, NEW HAVEN, CT 06511"
"7043",1950,"4 MIDDLETOWN AV",470000,0,0,NA,FALSE,"IH","MID1","56,900",0.23,0,"4 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"7044",1965,"MIDDLETOWN AV",192200,0,0,NA,FALSE,"IH","MID1","39,700",0.16,0,"4 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"7045",NA,"MIDDLETOWN AV",44900,NA,NA,NA,FALSE,"IH","MID1","44,900",0.15,0,"4 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"7046",NA,"MIDDLETOWN AV",1700,NA,NA,NA,FALSE,"IH","MID1","1,700",0.01,0,"1439 STATE ST, NEW HAVEN, CT 06511"
"7047",1935,"8 MIDDLETOWN AV",186100,0,0,NA,FALSE,"IH","MID1","99,300",0.29,0,"C/O LAROQUE FAMILY TRUST, 2813 ROLAND AVE, SAN CARLOS, CA 94070"
"7048",1957,"34 MIDDLETOWN AV",3324600,0,0,NA,TRUE,"IH","MID1","517,900",4.07,95200,"165 CHURCH ST, NEW HAVEN, CT 06510"
"7049",1950,"42 MIDDLETOWN AV",406900,0,0,NA,FALSE,"IH","MID1","104,900",0.37,18400,"165 CHURCH ST, NEW HAVEN, CT 06510"
"7050",NA,"FAWN ST",94600,NA,NA,NA,FALSE,"IH","MID1","94,600",0.22,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"7051",1940,"46 MIDDLETOWN AV",394100,0,0,NA,TRUE,"IH","MID1","134,000",1.02,2700,"46 MIDDLETOWN AV, NEW HAVEN, CT 06513"
"7052",1939,"58 MIDDLETOWN AV",3645600,0,0,NA,TRUE,"IH","MID1","324,500",2.55,171500,"10 SALT MEADOW VIEW RD, GUILFORD, CT 06437"
"7053",NA,"CLINTON AV",143215,NA,NA,NA,FALSE,"IH","MID1","102,215",0.92,0," CLINTON AV, NEW HAVEN, CT 06511"
"7054",1961,"72 MIDDLETOWN AV",392365,NA,NA,NA,TRUE,"IH","MID1","149,400",1.73,4500,"72 MIDDLETOWN AV, NEW HAVEN, CT 06511"
"7055",NA,"1331 STATE ST",520700,NA,NA,NA,FALSE,"BA","ST5","367,300",0.5,0,"2359 RESEARCH COURT, WOODBRIDGE, VA 22192"
"7056",1900,"1345 STATE ST",183200,0,0,NA,FALSE,"BA","ST5","66,400",0.09,0,"1345 STATE ST, NEW HAVEN, CT 06511"
"7057",1900,"1351 STATE ST",333900,0,0,NA,FALSE,"BA","ST5","69,700",0.12,0,"11 TAYLOR AV, EAST HAVEN, CT 06512"
"7058",1932,"1355 STATE ST",225500,0,0,NA,FALSE,"BA","ST5","69,700",0.12,0,"4 EDGE HILL TERRACE, HAMDEN, CT 06517-0000"
"7059",1900,"1359 STATE ST",84400,2,2,0,FALSE,"BA","0900","30,800",0.1,0,"16 LEE AVE, DANBURY, CT 06810"
"7060",1910,"1361 STATE ST",126500,4,2,0,FALSE,"BA","0900","31,400",0.12,0,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"7061",1952,"1365 STATE ST",234200,0,0,NA,FALSE,"BA","ST5","76,500",0.22,0,"71 SUMMER LA, NORTH HAVEN, CT 06473"
"7062",1970,"1375 STATE ST",764800,0,0,NA,FALSE,"BA","ST5","97,300",0.61,0,"1375 STATE ST, NEW HAVEN, CT 06511"
"7063",NA,"1395 STATE ST",49100,NA,NA,NA,FALSE,"BA","ST5","38,800",0.27,0,"PO BOX 185843, HAMDEN, CT 06518-0843"
"7064",1920,"1397 STATE ST",611800,0,0,NA,FALSE,"BA","ST5","24,100",0.17,9100,"1397 STATE ST, NEW HAVEN, CT 06511"
"7065",NA,"STATE ST",38600,NA,NA,NA,FALSE,"BA","ST5","24,200",0.17,0,"1397 STATE ST, NEW HAVEN, CT 06511"
"7066",1937,"1415 STATE ST",614700,0,0,NA,FALSE,"BA","ST5","78,600",0.25,0,"1375 STATE ST, NEW HAVEN, CT 06511"
"7067",1900,"200 DOVER ST",150200,5,2,0,FALSE,"RM2","1000","45,100",0.1,0,"202 DOVER ST, NEW HAVEN, CT 06513"
"7068",1900,"196 DOVER ST",146400,4,2,0,FALSE,"RM2","1000","45,100",0.1,0,"196 DOVER ST, NEW HAVEN, CT 06513"
"7069",1900,"194 DOVER ST",196100,5,1,1,FALSE,"RM2","1000","46,800",0.14,0,"194 DOVER ST, NEW HAVEN, CT 06513"
"7070",1900,"190 DOVER ST",173600,6,3,0,FALSE,"RM2","1000","46,800",0.14,0,"190 DOVER ST, NEW HAVEN, CT 06513"
"7071",1900,"184 DOVER ST",144100,4,2,0,FALSE,"RM2","1000","46,100",0.12,0,"184 DOVER ST, NEW HAVEN, CT 06513"
"7072",1900,"180 DOVER ST",145600,4,2,0,FALSE,"RM2","1000","46,100",0.12,0,"180 DOVER ST, NEW HAVEN, CT 06513"
"7073",1900,"176 DOVER ST",160300,5,3,0,FALSE,"RM2","1000","46,100",0.12,0,"90-4 COSEY BEACH AVE, EAST HAVEN, CT 06512"
"7074",1900,"172 DOVER ST",139300,6,2,0,FALSE,"RM2","1000","46,100",0.12,0,"239 SHEFFIELD AVE, NEW HAVEN, CT 06511"
